year,state,state_po,county_name,county_fips,office,candidate,party,demVotes,repVotes,totalvotes
2016,INDIANA,IN,WASHINGTON,18175,PRESIDENT,HILLARY CLINTON,DEMOCRAT,2636,8746,11382
2016,INDIANA,IN,WASHINGTON,18175,PRESIDENT,DONALD TRUMP,REPUBLICAN,8209,3173,11382
2016,INDIANA,IN,WAYNE,18177,PRESIDENT,DONALD TRUMP,REPUBLICAN,16028,9551,25579
2016,INDIANA,IN,WELLS,18179,PRESIDENT,DONALD TRUMP,REPUBLICAN,10005,3180,13185
2016,INDIANA,IN,WHITE,18181,PRESIDENT,DONALD TRUMP,REPUBLICAN,6893,3160,10053
2016,INDIANA,IN,WHITLEY,18183,PRESIDENT,DONALD TRUMP,REPUBLICAN,11358,4265,15623
2016,IOWA,IA,ADAIR,19001,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1133,2678,3811
2016,IOWA,IA,ADAMS,19003,PRESIDENT,HILLARY CLINTON,DEMOCRAT,565,1541,2106
2016,IOWA,IA,ALLAMAKEE,19005,PRESIDENT,HILLARY CLINTON,DEMOCRAT,2421,4502,6923
2016,IOWA,IA,APPANOOSE,19007,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1814,4322,6136
2016,IOWA,IA,AUDUBON,19009,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1080,2332,3412
2016,IOWA,IA,AUDUBON,19009,PRESIDENT,DONALD TRUMP,REPUBLICAN,2136,1276,3412
2016,IOWA,IA,BENTON,19011,PRESIDENT,DONALD TRUMP,REPUBLICAN,8232,5612,13844
2016,IOWA,IA,BLACK HAWK,19013,PRESIDENT,DONALD TRUMP,REPUBLICAN,27476,36929,64405
2016,IOWA,IA,BOONE,19015,PRESIDENT,DONALD TRUMP,REPUBLICAN,7484,6712,14196
2016,IOWA,IA,BREMER,19017,PRESIDENT,DONALD TRUMP,REPUBLICAN,7208,6330,13538
2016,IOWA,IA,BUCHANAN,19019,PRESIDENT,HILLARY CLINTON,DEMOCRAT,3970,6282,10252
2016,IOWA,IA,BUENA VISTA,19021,PRESIDENT,HILLARY CLINTON,DEMOCRAT,2856,5422,8278
2016,IOWA,IA,BUTLER,19023,PRESIDENT,HILLARY CLINTON,DEMOCRAT,2157,5356,7513
2016,IOWA,IA,CALHOUN,19025,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1398,3761,5159
2016,IOWA,IA,CARROLL,19027,PRESIDENT,HILLARY CLINTON,DEMOCRAT,3309,7235,10544
2016,IOWA,IA,CARROLL,19027,PRESIDENT,DONALD TRUMP,REPUBLICAN,6638,3906,10544
2016,IOWA,IA,CASS,19029,PRESIDENT,DONALD TRUMP,REPUBLICAN,4761,2364,7125
2016,IOWA,IA,CEDAR,19031,PRESIDENT,DONALD TRUMP,REPUBLICAN,5295,4246,9541
2016,IOWA,IA,CERRO GORDO,19033,PRESIDENT,DONALD TRUMP,REPUBLICAN,11621,11344,22965
2016,IOWA,IA,CHEROKEE,19035,PRESIDENT,DONALD TRUMP,REPUBLICAN,4192,2066,6258
2016,IOWA,IA,CHICKASAW,19037,PRESIDENT,HILLARY CLINTON,DEMOCRAT,2266,4169,6435
2016,IOWA,IA,CLARKE,19039,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1465,2989,4454
2016,IOWA,IA,CLAY,19041,PRESIDENT,HILLARY CLINTON,DEMOCRAT,2249,6368,8617
2016,IOWA,IA,CLAYTON,19043,PRESIDENT,HILLARY CLINTON,DEMOCRAT,3237,5892,9129
2016,IOWA,IA,CLINTON,19045,PRESIDENT,HILLARY CLINTON,DEMOCRAT,10095,12972,23067
2016,IOWA,IA,CLINTON,19045,PRESIDENT,DONALD TRUMP,REPUBLICAN,11276,11791,23067
2016,IOWA,IA,CRAWFORD,19047,PRESIDENT,DONALD TRUMP,REPUBLICAN,4617,2318,6935
2016,IOWA,IA,DALLAS,19049,PRESIDENT,DONALD TRUMP,REPUBLICAN,19339,18913,38252
2016,IOWA,IA,DAVIS,19051,PRESIDENT,DONALD TRUMP,REPUBLICAN,2723,1159,3882
2016,IOWA,IA,DECATUR,19053,PRESIDENT,DONALD TRUMP,REPUBLICAN,2296,1438,3734
2016,IOWA,IA,DELAWARE,19055,PRESIDENT,HILLARY CLINTON,DEMOCRAT,2957,6284,9241
2016,IOWA,IA,DES MOINES,19057,PRESIDENT,HILLARY CLINTON,DEMOCRAT,8212,10891,19103
2016,IOWA,IA,DICKINSON,19059,PRESIDENT,HILLARY CLINTON,DEMOCRAT,3056,7298,10354
2016,IOWA,IA,DUBUQUE,19061,PRESIDENT,HILLARY CLINTON,DEMOCRAT,22850,26871,49721
2016,IOWA,IA,EMMET,19063,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1357,3396,4753
2016,IOWA,IA,EMMET,19063,PRESIDENT,DONALD TRUMP,REPUBLICAN,3124,1629,4753
2016,IOWA,IA,FAYETTE,19065,PRESIDENT,DONALD TRUMP,REPUBLICAN,5620,4355,9975
2016,IOWA,IA,FLOYD,19067,PRESIDENT,DONALD TRUMP,REPUBLICAN,4375,3685,8060
2016,IOWA,IA,FRANKLIN,19069,PRESIDENT,DONALD TRUMP,REPUBLICAN,3163,1805,4968
2016,IOWA,IA,FREMONT,19071,PRESIDENT,DONALD TRUMP,REPUBLICAN,2407,1188,3595
2016,IOWA,IA,GREENE,19073,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1691,3130,4821
2016,IOWA,IA,GRUNDY,19075,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1856,5016,6872
2016,IOWA,IA,GUTHRIE,19077,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1732,4018,5750
2016,IOWA,IA,HAMILTON,19079,PRESIDENT,HILLARY CLINTON,DEMOCRAT,2726,4968,7694
2016,IOWA,IA,HANCOCK,19081,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1587,4284,5871
2016,IOWA,IA,HANCOCK,19081,PRESIDENT,DONALD TRUMP,REPUBLICAN,3977,1894,5871
2016,IOWA,IA,HARDIN,19083,PRESIDENT,DONALD TRUMP,REPUBLICAN,5254,3279,8533
2016,IOWA,IA,HARRISON,19085,PRESIDENT,DONALD TRUMP,REPUBLICAN,4902,2563,7465
2016,IOWA,IA,HENRY,19087,PRESIDENT,DONALD TRUMP,REPUBLICAN,5779,3625,9404
2016,IOWA,IA,HOWARD,19089,PRESIDENT,DONALD TRUMP,REPUBLICAN,2611,1948,4559
2016,IOWA,IA,HUMBOLDT,19091,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1252,3835,5087
2016,IOWA,IA,IDA,19093,PRESIDENT,HILLARY CLINTON,DEMOCRAT,792,2820,3612
2016,IOWA,IA,IOWA,19095,PRESIDENT,HILLARY CLINTON,DEMOCRAT,3084,5820,8904
2016,IOWA,IA,JACKSON,19097,PRESIDENT,HILLARY CLINTON,DEMOCRAT,3837,6473,10310
2016,IOWA,IA,JASPER,19099,PRESIDENT,HILLARY CLINTON,DEMOCRAT,7109,11925,19034
2016,IOWA,IA,JASPER,19099,PRESIDENT,DONALD TRUMP,REPUBLICAN,10560,8474,19034
2016,IOWA,IA,JEFFERSON,19101,PRESIDENT,DONALD TRUMP,REPUBLICAN,3748,4408,8156
2016,IOWA,IA,JOHNSON,19103,PRESIDENT,DONALD TRUMP,REPUBLICAN,21044,55896,76940
2016,IOWA,IA,JONES,19105,PRESIDENT,DONALD TRUMP,REPUBLICAN,5720,4413,10133
2016,IOWA,IA,KEOKUK,19107,PRESIDENT,DONALD TRUMP,REPUBLICAN,3390,1595,4985
2016,IOWA,IA,KOSSUTH,19109,PRESIDENT,HILLARY CLINTON,DEMOCRAT,2543,6064,8607
2016,IOWA,IA,LEE,19111,PRESIDENT,HILLARY CLINTON,DEMOCRAT,6215,9936,16151
2016,IOWA,IA,LINN,19113,PRESIDENT,HILLARY CLINTON,DEMOCRAT,58935,58163,117098
2016,IOWA,IA,LOUISA,19115,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1648,3360,5008
2016,IOWA,IA,LUCAS,19117,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1239,3115,4354
2016,IOWA,IA,LUCAS,19117,PRESIDENT,DONALD TRUMP,REPUBLICAN,2877,1477,4354
2016,IOWA,IA,LYON,19119,PRESIDENT,DONALD TRUMP,REPUBLICAN,5192,1185,6377
2016,IOWA,IA,MADISON,19121,PRESIDENT,DONALD TRUMP,REPUBLICAN,5360,3276,8636
2016,IOWA,IA,MAHASKA,19123,PRESIDENT,DONALD TRUMP,REPUBLICAN,7432,3200,10632
2016,IOWA,IA,MARION,19125,PRESIDENT,DONALD TRUMP,REPUBLICAN,10962,6854,17816
2016,IOWA,IA,MARSHALL,19127,PRESIDENT,HILLARY CLINTON,DEMOCRAT,7652,10328,17980
2016,IOWA,IA,MILLS,19129,PRESIDENT,HILLARY CLINTON,DEMOCRAT,2090,5608,7698
2016,IOWA,IA,MITCHELL,19131,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1888,3529,5417
2016,IOWA,IA,MONONA,19133,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1247,3325,4572
2016,IOWA,IA,MONROE,19135,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1056,2809,3865
2016,IOWA,IA,MONROE,19135,PRESIDENT,DONALD TRUMP,REPUBLICAN,2638,1227,3865
2016,IOWA,IA,MONTGOMERY,19137,PRESIDENT,DONALD TRUMP,REPUBLICAN,3436,1608,5044
2016,IOWA,IA,MUSCATINE,19139,PRESIDENT,DONALD TRUMP,REPUBLICAN,9584,9850,19434
2016,IOWA,IA,O'BRIEN,19141,PRESIDENT,DONALD TRUMP,REPUBLICAN,5752,1654,7406
2016,IOWA,IA,OSCEOLA,19143,PRESIDENT,DONALD TRUMP,REPUBLICAN,2531,682,3213
2016,IOWA,IA,PAGE,19145,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1807,5237,7044
2016,IOWA,IA,PALO ALTO,19147,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1398,3305,4703
2016,IOWA,IA,PLYMOUTH,19149,PRESIDENT,HILLARY CLINTON,DEMOCRAT,2885,10305,13190
2016,IOWA,IA,POCAHONTAS,19151,PRESIDENT,HILLARY CLINTON,DEMOCRAT,963,2902,3865
2016,IOWA,IA,POLK,19153,PRESIDENT,HILLARY CLINTON,DEMOCRAT,119804,111751,231555
2016,IOWA,IA,POLK,19153,PRESIDENT,DONALD TRUMP,REPUBLICAN,93492,138063,231555
2016,IOWA,IA,POTTAWATTAMIE,19155,PRESIDENT,DONALD TRUMP,REPUBLICAN,24447,18233,42680
2016,IOWA,IA,POWESHIEK,19157,PRESIDENT,DONALD TRUMP,REPUBLICAN,4946,4887,9833
2016,IOWA,IA,RINGGOLD,19159,PRESIDENT,DONALD TRUMP,REPUBLICAN,1824,883,2707
2016,IOWA,IA,SAC,19161,PRESIDENT,DONALD TRUMP,REPUBLICAN,3703,1509,5212
2016,IOWA,IA,SCOTT,19163,PRESIDENT,HILLARY CLINTON,DEMOCRAT,40440,45780,86220
2016,IOWA,IA,SHELBY,19165,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1662,4708,6370
2016,IOWA,IA,SIOUX,19167,PRESIDENT,HILLARY CLINTON,DEMOCRAT,2300,15894,18194
2016,IOWA,IA,STORY,19169,PRESIDENT,HILLARY CLINTON,DEMOCRAT,25709,24958,50667
2016,IOWA,IA,TAMA,19171,PRESIDENT,HILLARY CLINTON,DEMOCRAT,3196,5556,8752
2016,IOWA,IA,TAMA,19171,PRESIDENT,DONALD TRUMP,REPUBLICAN,4971,3781,8752
2016,IOWA,IA,TAYLOR,19173,PRESIDENT,DONALD TRUMP,REPUBLICAN,2111,918,3029
2016,IOWA,IA,UNION,19175,PRESIDENT,DONALD TRUMP,REPUBLICAN,3525,2307,5832
2016,IOWA,IA,VAN BUREN,19177,PRESIDENT,DONALD TRUMP,REPUBLICAN,2527,1034,3561
2016,IOWA,IA,WAPELLO,19179,PRESIDENT,DONALD TRUMP,REPUBLICAN,8715,6434,15149
2016,IOWA,IA,WARREN,19181,PRESIDENT,HILLARY CLINTON,DEMOCRAT,10411,16889,27300
2016,IOWA,IA,WASHINGTON,19183,PRESIDENT,HILLARY CLINTON,DEMOCRAT,3943,6986,10929
2016,IOWA,IA,WAYNE,19185,PRESIDENT,HILLARY CLINTON,DEMOCRAT,719,2221,2940
2016,IOWA,IA,WEBSTER,19187,PRESIDENT,HILLARY CLINTON,DEMOCRAT,6305,11125,17430
2016,IOWA,IA,WINNEBAGO,19189,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1931,3856,5787
2016,IOWA,IA,WINNEBAGO,19189,PRESIDENT,DONALD TRUMP,REPUBLICAN,3447,2340,5787
2016,IOWA,IA,WINNESHIEK,19191,PRESIDENT,DONALD TRUMP,REPUBLICAN,5344,6018,11362
2016,IOWA,IA,WOODBURY,19193,PRESIDENT,DONALD TRUMP,REPUBLICAN,24727,18991,43718
2016,IOWA,IA,WORTH,19195,PRESIDENT,DONALD TRUMP,REPUBLICAN,2453,1804,4257
2016,IOWA,IA,WRIGHT,19197,PRESIDENT,DONALD TRUMP,REPUBLICAN,3800,2226,6026
2016,KANSAS,KS,ALLEN,20001,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1433,4021,5454
2016,KANSAS,KS,ANDERSON,20003,PRESIDENT,HILLARY CLINTON,DEMOCRAT,672,2678,3350
2016,KANSAS,KS,ATCHISON,20005,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1989,4586,6575
2016,KANSAS,KS,BARBER,20007,PRESIDENT,HILLARY CLINTON,DEMOCRAT,286,1966,2252
2016,KANSAS,KS,BARTON,20009,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1839,8430,10269
2016,KANSAS,KS,BARTON,20009,PRESIDENT,DONALD TRUMP,REPUBLICAN,7888,2381,10269
2016,KANSAS,KS,BOURBON,20011,PRESIDENT,DONALD TRUMP,REPUBLICAN,4424,1669,6093
2016,KANSAS,KS,BROWN,20013,PRESIDENT,DONALD TRUMP,REPUBLICAN,2906,1130,4036
2016,KANSAS,KS,BUTLER,20015,PRESIDENT,DONALD TRUMP,REPUBLICAN,19073,8584,27657
2016,KANSAS,KS,CHASE,20017,PRESIDENT,DONALD TRUMP,REPUBLICAN,969,400,1369
2016,KANSAS,KS,CHAUTAUQUA,20019,PRESIDENT,HILLARY CLINTON,DEMOCRAT,197,1284,1481
2016,KANSAS,KS,CHEROKEE,20021,PRESIDENT,HILLARY CLINTON,DEMOCRAT,2005,6615,8620
2016,KANSAS,KS,CHEYENNE,20023,PRESIDENT,HILLARY CLINTON,DEMOCRAT,181,1226,1407
2016,KANSAS,KS,CLARK,20025,PRESIDENT,HILLARY CLINTON,DEMOCRAT,120,885,1005
2016,KANSAS,KS,CLAY,20027,PRESIDENT,HILLARY CLINTON,DEMOCRAT,677,3143,3820
2016,KANSAS,KS,CLAY,20027,PRESIDENT,DONALD TRUMP,REPUBLICAN,2891,929,3820
2016,KANSAS,KS,CLOUD,20029,PRESIDENT,DONALD TRUMP,REPUBLICAN,2919,1011,3930
2016,KANSAS,KS,COFFEY,20031,PRESIDENT,DONALD TRUMP,REPUBLICAN,3050,1018,4068
2016,KANSAS,KS,COMANCHE,20033,PRESIDENT,DONALD TRUMP,REPUBLICAN,715,152,867
2016,KANSAS,KS,COWLEY,20035,PRESIDENT,DONALD TRUMP,REPUBLICAN,8270,4351,12621
2016,KANSAS,KS,CRAWFORD,20037,PRESIDENT,HILLARY CLINTON,DEMOCRAT,5199,9692,14891
2016,KANSAS,KS,DECATUR,20039,PRESIDENT,HILLARY CLINTON,DEMOCRAT,178,1274,1452
2016,KANSAS,KS,DICKINSON,20041,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1609,6601,8210
2016,KANSAS,KS,DONIPHAN,20043,PRESIDENT,HILLARY CLINTON,DEMOCRAT,587,2791,3378
2016,KANSAS,KS,DOUGLAS,20045,PRESIDENT,HILLARY CLINTON,DEMOCRAT,31195,18892,50087
2016,KANSAS,KS,DOUGLAS,20045,PRESIDENT,DONALD TRUMP,REPUBLICAN,14688,35399,50087
2016,KANSAS,KS,EDWARDS,20047,PRESIDENT,DONALD TRUMP,REPUBLICAN,1037,282,1319
2016,KANSAS,KS,ELK,20049,PRESIDENT,DONALD TRUMP,REPUBLICAN,1048,211,1259
2016,KANSAS,KS,ELLIS,20051,PRESIDENT,DONALD TRUMP,REPUBLICAN,8466,3481,11947
2016,KANSAS,KS,ELLSWORTH,20053,PRESIDENT,DONALD TRUMP,REPUBLICAN,1969,710,2679
2016,KANSAS,KS,FINNEY,20055,PRESIDENT,HILLARY CLINTON,DEMOCRAT,3195,6964,10159
2016,KANSAS,KS,FORD,20057,PRESIDENT,HILLARY CLINTON,DEMOCRAT,2149,5569,7718
2016,KANSAS,KS,FRANKLIN,20059,PRESIDENT,HILLARY CLINTON,DEMOCRAT,2892,8073,10965
2016,KANSAS,KS,GEARY,20061,PRESIDENT,HILLARY CLINTON,DEMOCRAT,2722,4782,7504
2016,KANSAS,KS,GOVE,20063,PRESIDENT,HILLARY CLINTON,DEMOCRAT,149,1194,1343
2016,KANSAS,KS,GOVE,20063,PRESIDENT,DONALD TRUMP,REPUBLICAN,1140,203,1343
2016,KANSAS,KS,GRAHAM,20065,PRESIDENT,DONALD TRUMP,REPUBLICAN,1025,259,1284
2016,KANSAS,KS,GRANT,20067,PRESIDENT,DONALD TRUMP,REPUBLICAN,1804,585,2389
2016,KANSAS,KS,GRAY,20069,PRESIDENT,DONALD TRUMP,REPUBLICAN,1698,368,2066
2016,KANSAS,KS,GREELEY,20071,PRESIDENT,DONALD TRUMP,REPUBLICAN,534,116,650
2016,KANSAS,KS,GREENWOOD,20073,PRESIDENT,HILLARY CLINTON,DEMOCRAT,485,2355,2840
2016,KANSAS,KS,HAMILTON,20075,PRESIDENT,HILLARY CLINTON,DEMOCRAT,121,755,876
2016,KANSAS,KS,HARPER,20077,PRESIDENT,HILLARY CLINTON,DEMOCRAT,393,2185,2578
2016,KANSAS,KS,HARVEY,20079,PRESIDENT,HILLARY CLINTON,DEMOCRAT,5068,9848,14916
2016,KANSAS,KS,HASKELL,20081,PRESIDENT,HILLARY CLINTON,DEMOCRAT,245,1109,1354
2016,KANSAS,KS,HASKELL,20081,PRESIDENT,DONALD TRUMP,REPUBLICAN,1040,314,1354
2016,KANSAS,KS,HODGEMAN,20083,PRESIDENT,DONALD TRUMP,REPUBLICAN,855,162,1017
2016,KANSAS,KS,JACKSON,20085,PRESIDENT,DONALD TRUMP,REPUBLICAN,3939,1879,5818
2016,KANSAS,KS,JEFFERSON,20087,PRESIDENT,DONALD TRUMP,REPUBLICAN,5213,3124,8337
2016,KANSAS,KS,JEWELL,20089,PRESIDENT,DONALD TRUMP,REPUBLICAN,1223,271,1494
2016,KANSAS,KS,JOHNSON,20091,PRESIDENT,HILLARY CLINTON,DEMOCRAT,129852,160238,290090
2016,KANSAS,KS,KEARNY,20093,PRESIDENT,HILLARY CLINTON,DEMOCRAT,174,1142,1316
2016,KANSAS,KS,KINGMAN,20095,PRESIDENT,HILLARY CLINTON,DEMOCRAT,599,2735,3334
2016,KANSAS,KS,KIOWA,20097,PRESIDENT,HILLARY CLINTON,DEMOCRAT,114,965,1079
2016,KANSAS,KS,LABETTE,20099,PRESIDENT,HILLARY CLINTON,DEMOCRAT,2291,5816,8107
2016,KANSAS,KS,LABETTE,20099,PRESIDENT,DONALD TRUMP,REPUBLICAN,5335,2772,8107
2016,KANSAS,KS,LANE,20101,PRESIDENT,DONALD TRUMP,REPUBLICAN,718,153,871
2016,KANSAS,KS,LEAVENWORTH,20103,PRESIDENT,DONALD TRUMP,REPUBLICAN,17638,12663,30301
2016,KANSAS,KS,LINCOLN,20105,PRESIDENT,DONALD TRUMP,REPUBLICAN,1179,285,1464
2016,KANSAS,KS,LINN,20107,PRESIDENT,DONALD TRUMP,REPUBLICAN,3484,943,4427
2016,KANSAS,KS,LOGAN,20109,PRESIDENT,HILLARY CLINTON,DEMOCRAT,149,1208,1357
2016,KANSAS,KS,LYON,20111,PRESIDENT,HILLARY CLINTON,DEMOCRAT,4649,7639,12288
2016,KANSAS,KS,MCPHERSON,20113,PRESIDENT,HILLARY CLINTON,DEMOCRAT,3226,9516,12742
2016,KANSAS,KS,MARION,20115,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1204,4420,5624
2016,KANSAS,KS,MARSHALL,20117,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1072,3601,4673
2016,KANSAS,KS,MARSHALL,20117,PRESIDENT,DONALD TRUMP,REPUBLICAN,3307,1366,4673
2016,KANSAS,KS,MEADE,20119,PRESIDENT,DONALD TRUMP,REPUBLICAN,1415,305,1720
2016,KANSAS,KS,MIAMI,20121,PRESIDENT,DONALD TRUMP,REPUBLICAN,10003,5019,15022
2016,KANSAS,KS,MITCHELL,20123,PRESIDENT,DONALD TRUMP,REPUBLICAN,2308,634,2942
2016,KANSAS,KS,MONTGOMERY,20125,PRESIDENT,DONALD TRUMP,REPUBLICAN,8679,3325,12004
2016,KANSAS,KS,MORRIS,20127,PRESIDENT,HILLARY CLINTON,DEMOCRAT,601,2023,2624
2016,KANSAS,KS,MORTON,20129,PRESIDENT,HILLARY CLINTON,DEMOCRAT,147,1045,1192
2016,KANSAS,KS,NEMAHA,20131,PRESIDENT,HILLARY CLINTON,DEMOCRAT,725,4397,5122
2016,KANSAS,KS,NEOSHO,20133,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1501,4813,6314
2016,KANSAS,KS,NESS,20135,PRESIDENT,HILLARY CLINTON,DEMOCRAT,162,1292,1454
2016,KANSAS,KS,NESS,20135,PRESIDENT,DONALD TRUMP,REPUBLICAN,1228,226,1454
2016,KANSAS,KS,NORTON,20137,PRESIDENT,DONALD TRUMP,REPUBLICAN,1840,394,2234
2016,KANSAS,KS,OSAGE,20139,PRESIDENT,DONALD TRUMP,REPUBLICAN,4826,2220,7046
2016,KANSAS,KS,OSBORNE,20141,PRESIDENT,DONALD TRUMP,REPUBLICAN,1460,328,1788
2016,KANSAS,KS,OTTAWA,20143,PRESIDENT,DONALD TRUMP,REPUBLICAN,2283,620,2903
2016,KANSAS,KS,PAWNEE,20145,PRESIDENT,HILLARY CLINTON,DEMOCRAT,579,2082,2661
2016,KANSAS,KS,PHILLIPS,20147,PRESIDENT,HILLARY CLINTON,DEMOCRAT,300,2364,2664
2016,KANSAS,KS,POTTAWATOMIE,20149,PRESIDENT,HILLARY CLINTON,DEMOCRAT,2225,8468,10693
2016,KANSAS,KS,PRATT,20151,PRESIDENT,HILLARY CLINTON,DEMOCRAT,771,3071,3842
2016,KANSAS,KS,RAWLINS,20153,PRESIDENT,HILLARY CLINTON,DEMOCRAT,163,1309,1472
2016,KANSAS,KS,RAWLINS,20153,PRESIDENT,DONALD TRUMP,REPUBLICAN,1220,252,1472
2016,KANSAS,KS,RENO,20155,PRESIDENT,DONALD TRUMP,REPUBLICAN,15513,8697,24210
2016,KANSAS,KS,REPUBLIC,20157,PRESIDENT,DONALD TRUMP,REPUBLICAN,2024,505,2529
2016,KANSAS,KS,RICE,20159,PRESIDENT,DONALD TRUMP,REPUBLICAN,2837,967,3804
2016,KANSAS,KS,RILEY,20161,PRESIDENT,DONALD TRUMP,REPUBLICAN,10107,11425,21532
2016,KANSAS,KS,ROOKS,20163,PRESIDENT,HILLARY CLINTON,DEMOCRAT,275,2144,2419
2016,KANSAS,KS,RUSH,20165,PRESIDENT,HILLARY CLINTON,DEMOCRAT,233,1270,1503
2016,KANSAS,KS,RUSSELL,20167,PRESIDENT,HILLARY CLINTON,DEMOCRAT,461,2732,3193
2016,KANSAS,KS,SALINE,20169,PRESIDENT,HILLARY CLINTON,DEMOCRAT,6317,15747,22064
2016,KANSAS,KS,SCOTT,20171,PRESIDENT,HILLARY CLINTON,DEMOCRAT,236,1966,2202
2016,KANSAS,KS,SCOTT,20171,PRESIDENT,DONALD TRUMP,REPUBLICAN,1865,337,2202
2016,KANSAS,KS,SEDGWICK,20173,PRESIDENT,DONALD TRUMP,REPUBLICAN,104353,84430,188783
2016,KANSAS,KS,SEWARD,20175,PRESIDENT,DONALD TRUMP,REPUBLICAN,3159,1879,5038
2016,KANSAS,KS,SHAWNEE,20177,PRESIDENT,DONALD TRUMP,REPUBLICAN,35934,39472,75406
2016,KANSAS,KS,SHERIDAN,20179,PRESIDENT,DONALD TRUMP,REPUBLICAN,1197,177,1374
2016,KANSAS,KS,SHERMAN,20181,PRESIDENT,HILLARY CLINTON,DEMOCRAT,347,2265,2612
2016,KANSAS,KS,SMITH,20183,PRESIDENT,HILLARY CLINTON,DEMOCRAT,297,1745,2042
2016,KANSAS,KS,STAFFORD,20185,PRESIDENT,HILLARY CLINTON,DEMOCRAT,304,1592,1896
2016,KANSAS,KS,STANTON,20187,PRESIDENT,HILLARY CLINTON,DEMOCRAT,115,522,637
2016,KANSAS,KS,STEVENS,20189,PRESIDENT,HILLARY CLINTON,DEMOCRAT,220,1671,1891
2016,KANSAS,KS,STEVENS,20189,PRESIDENT,DONALD TRUMP,REPUBLICAN,1599,292,1891
2016,KANSAS,KS,SUMNER,20191,PRESIDENT,DONALD TRUMP,REPUBLICAN,6984,2738,9722
2016,KANSAS,KS,THOMAS,20193,PRESIDENT,DONALD TRUMP,REPUBLICAN,2908,668,3576
2016,KANSAS,KS,TREGO,20195,PRESIDENT,DONALD TRUMP,REPUBLICAN,1227,255,1482
2016,KANSAS,KS,WABAUNSEE,20197,PRESIDENT,DONALD TRUMP,REPUBLICAN,2372,1008,3380
2016,KANSAS,KS,WALLACE,20199,PRESIDENT,HILLARY CLINTON,DEMOCRAT,46,752,798
2016,KANSAS,KS,WASHINGTON,20201,PRESIDENT,HILLARY CLINTON,DEMOCRAT,387,2378,2765
2016,KANSAS,KS,WICHITA,20203,PRESIDENT,HILLARY CLINTON,DEMOCRAT,140,816,956
2016,KANSAS,KS,WILSON,20205,PRESIDENT,HILLARY CLINTON,DEMOCRAT,594,2997,3591
2016,KANSAS,KS,WOODSON,20207,PRESIDENT,HILLARY CLINTON,DEMOCRAT,273,1170,1443
2016,KANSAS,KS,WOODSON,20207,PRESIDENT,DONALD TRUMP,REPUBLICAN,1082,361,1443
2016,KANSAS,KS,WYANDOTTE,20209,PRESIDENT,DONALD TRUMP,REPUBLICAN,15806,32975,48781
2016,KENTUCKY,KY,ADAIR,21001,PRESIDENT,DONALD TRUMP,REPUBLICAN,6637,1596,8233
2016,KENTUCKY,KY,ALLEN,21003,PRESIDENT,DONALD TRUMP,REPUBLICAN,6466,1630,8096
2016,KENTUCKY,KY,ANDERSON,21005,PRESIDENT,DONALD TRUMP,REPUBLICAN,8242,3180,11422
2016,KENTUCKY,KY,BALLARD,21007,PRESIDENT,HILLARY CLINTON,DEMOCRAT,816,3285,4101
2016,KENTUCKY,KY,BARREN,21009,PRESIDENT,HILLARY CLINTON,DEMOCRAT,4275,14213,18488
2016,KENTUCKY,KY,BATH,21011,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1361,3226,4587
2016,KENTUCKY,KY,BELL,21013,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1720,7998,9718
2016,KENTUCKY,KY,BOONE,21015,PRESIDENT,HILLARY CLINTON,DEMOCRAT,15026,42592,57618
2016,KENTUCKY,KY,BOONE,21015,PRESIDENT,DONALD TRUMP,REPUBLICAN,39082,18536,57618
2016,KENTUCKY,KY,BOURBON,21017,PRESIDENT,DONALD TRUMP,REPUBLICAN,5569,3234,8803
2016,KENTUCKY,KY,BOYD,21019,PRESIDENT,DONALD TRUMP,REPUBLICAN,13591,6863,20454
